sku,nom,marque,prix,note,lien,image,category
f2c96b03-67a4-47a4-aac8-59d68ff7f90c,"Gourde 900 isotherme inox 0,5L bouchon à ouverture rapide pour la randonnée",QUECHUA,"159,00 MAD",5948.0,https://www.decathlon.ma/p/301267-135055-gourde-900-isotherme-inox-05l-bouchon-a-ouverture-rapide-pour-la-randonnee.html,https://contents.mediadecathlon.com/p2579162/1cr1/k$dba2ed0b07deb3a9077134f48fa73d16/prod.jpg?format=auto&f=1024x0,nutrition-et-soin
83a70059-deb1-4ac0-97a9-f83bc7b9d227,"Gourde 900 isotherme inox 0,5L bouchon à ouverture rapide pour la randonnée",QUECHUA,"159,00 MAD",5948.0,https://www.decathlon.ma/p/301267-135056-gourde-900-isotherme-inox-05l-bouchon-a-ouverture-rapide-pour-la-randonnee.html,https://contents.mediadecathlon.com/p2579091/1cr1/k$9ba7b1f8f476b55a0e148644f82cae62/prod.jpg?format=auto&f=1024x0,nutrition-et-soin
bd6d86c8-2e92-452d-8996-97725db620f2,Survêtement enfant - bleu et blanc,DECATHLON,"159,00 MAD",758.0,https://www.decathlon.ma/p/356400-117210-survetement-enfant-bleu-et-blanc.html,https://contents.mediadecathlon.com/p2711396/1cr1/k$6d7acf4321cd54e58758dca1c290a9d2/prod.jpg?format=auto&f=1024x0,vetements-enfants
ffe59018-67a9-49b1-8cb7-afe24ea3d8db,Survêtement enfant - noir et blanc,DECATHLON,"159,00 MAD",758.0,https://www.decathlon.ma/p/356400-138319-survetement-enfant-noir-et-blanc.html,https://contents.mediadecathlon.com/p2719286/1cr1/k$df5bba120c36012627b7fafa51278a1b/prod.jpg?format=auto&f=1024x0,vetements-enfants
2dacb428-3f0d-45f1-ada1-9c76fa0ab7c4,Pantalon de jogging chaud enfant,DOMYOS,"199,00 MAD",1613.0,https://www.decathlon.ma/p/323629-38652-pantalon-de-jogging-chaud-enfant.html,https://contents.mediadecathlon.com/p2115724/1cr1/k$568fc667376ec50041f7d2b7ee7f5a5d/prod.jpg?format=auto&f=1024x0,vetements-enfants
95151f2f-111e-45d4-bdb5-764a72d74ed8,Pantalon de jogging chaud enfant,DOMYOS,"119,00 MAD",1613.0,https://www.decathlon.ma/p/323629-52121-pantalon-de-jogging-chaud-enfant.html,https://contents.mediadecathlon.com/p2450814/1cr1/k$1523eff904258a9394ffd3f44180e824/prod.jpg?format=auto&f=1024x0,vetements-enfants
0926c846-3e41-4c9b-ac91-d3dce332dea5,T-shirt coton fille - 500 gris,DOMYOS,"79,00 MAD",1486.0,https://www.decathlon.ma/p/333500-72278-t-shirt-coton-fille-500-gris.html,https://contents.mediadecathlon.com/p2532547/1cr1/k$94c7d80cf98eafa14c9e0061dc72d5b2/prod.jpg?format=auto&f=1024x0,vetements-enfants
45771ca5-22c0-4cfd-a574-04783911f207,T-SHIRT FILLE COTON Blanc,DOMYOS,"79,00 MAD",1486.0,https://www.decathlon.ma/p/333500-84936-t-shirt-fille-coton-blanc.html,https://contents.mediadecathlon.com/p2722604/1cr1/k$f0ce870917292abee84dfc646243323c/prod.jpg?format=auto&f=1024x0,vetements-enfants
2f5479b8-007a-45e8-969b-748299dc3587,"T-shirt multisport coton enfant mixte, Bleu",DOMYOS,"59,00 MAD",1198.0,https://www.decathlon.ma/p/342011-114032-t-shirt-multisport-coton-enfant-mixte-bleu.html,https://contents.mediadecathlon.com/p2722633/1cr1/k$87803f9af94d7ea55f7a76adad721bc0/prod.jpg?format=auto&f=1024x0,vetements-enfants
327615fe-3932-4506-9012-e3d76aa47d8e,"T-shirt basique 100% en coton enfant, blanc",DOMYOS,"39,00 MAD",2877.0,https://www.decathlon.ma/p/303728-35419-t-shirt-basique-100-en-coton-enfant-blanc.html,https://contents.mediadecathlon.com/p2718771/1cr1/k$801db4001b3af0ea1363311aa5c39801/prod.jpg?format=auto&f=1024x0,vetements-enfants
5d99959d-b0be-41a8-ab62-3a9ba2067fdf,"Short multisport respirant enfant, Bleu blanc noir",DECATHLON,"99,00 MAD",1070.0,https://www.decathlon.ma/p/346844-115463-short-multisport-respirant-enfant-bleu-blanc-noir.html,https://contents.mediadecathlon.com/p2628060/1cr1/k$766095bee656491de70857d9bdf6e790/prod.jpg?format=auto&f=1024x0,vetements-enfants
716f86b1-4299-4005-88a7-e16ca14ab799,Short enfant coton - Basique marine,DOMYOS,"59,00 MAD",838.0,https://www.decathlon.ma/p/303734-24769-short-enfant-coton-basique-marine.html,https://contents.mediadecathlon.com/p2711851/1cr1/k$faeec32271ba5a28753017e905ee86f5/prod.jpg?format=auto&f=1024x0,vetements-enfants
8763f11e-7d41-4c82-a9aa-dae9621dcd79,Sweat à capuche coton enfant - cèdre,DOMYOS,"149,00 MAD",609.0,https://www.decathlon.ma/p/340512-120241-sweat-a-capuche-coton-enfant-cedre.html,https://contents.mediadecathlon.com/p2809944/1cr1/k$9febd754c5e8560a48a25d047b0c0b0a/prod.jpg?format=auto&f=1024x0,vetements-enfants
a7312f43-4b4d-4382-b8f5-93c9796e37b9,"Survêtement bicolore enfant, vert et bleu",DECATHLON,"159,00 MAD",758.0,https://www.decathlon.ma/p/356400-143935-survetement-bicolore-enfant-vert-et-bleu.html,https://contents.mediadecathlon.com/p2912418/1cr1/k$08c5180ad5a03c5a29ba4682b01a011c/prod.jpg?format=auto&f=1024x0,vetements-enfants
eb17e1e4-43db-4adf-af02-86ac86a68d67,"Survêtement bicolore enfant, rouge et bleu",DECATHLON,"159,00 MAD",758.0,https://www.decathlon.ma/p/356400-143379-survetement-bicolore-enfant-rouge-et-bleu.html,https://contents.mediadecathlon.com/p2912307/1cr1/k$ae5bfc03f66362d7bcbcbf543336b30f/prod.jpg?format=auto&f=1024x0,vetements-enfants
833b865f-910b-4fa4-93c2-90bf1580b95d,Pantalon de jogging running respirant femme - kiprun run 500 dry bleu foncé,KALENJI,"99,00 MAD",3695.0,https://www.decathlon.ma/p/302715-126422-pantalon-de-jogging-running-respirant-femme-kiprun-run-500-dry-bleu-fonce.html,https://contents.mediadecathlon.com/p2156262/1cr1/k$774ea013e5b56c24689e7b8885166360/prod.jpg?format=auto&f=1024x0,vetements-femmes
31e5c04f-9234-4984-bae3-737790672102,BURKINI RIME 100 MANCHES COURTES NAVY LEA MELON,NABAIJI,"459,00 MAD",11.0,https://www.decathlon.ma/p/349885-103840-burkini-rime-100-manches-courtes-navy-lea-melon.html,https://contents.mediadecathlon.com/p2544051/1cr1/k$6ae8164db1999575ab02b822012314c3/prod.jpg?format=auto&f=1024x0,vetements-femmes
31004f2a-2a21-4dd4-93f0-190f70529a51,Maillot de Bain Femme Une Pièce Una Noir,NABAIJI,"299,00 MAD",1010.0,https://www.decathlon.ma/p/306417-34467-maillot-de-bain-femme-une-piece-una-noir.html,https://contents.mediadecathlon.com/p1765363/1cr1/k$7e739c2437190a03b24d90c13eb4636d/prod.jpg?format=auto&f=1024x0,vetements-femmes
847a6257-8d28-4f71-8560-e933e4a62e59,HIJAB NATATION 100 BLEU MARINE,NABAIJI,"99,00 MAD",21.0,https://www.decathlon.ma/p/349797-116615-hijab-natation-100-bleu-marine.html,https://contents.mediadecathlon.com/p2544040/1cr1/k$7d1587c2b28e145922e63c4b01823e25/prod.jpg?format=auto&f=1024x0,vetements-femmes
30343697-e3f2-471f-93e0-ba42e5a98e8f,Legging fitness long coton extensible femme - Fit+ bleu marine,DOMYOS,"129,00 MAD",3461.0,https://www.decathlon.ma/p/303029-34792-legging-fitness-long-coton-extensible-femme-fit-bleu-marine.html,https://contents.mediadecathlon.com/p2730689/1cr1/k$06b8b7e916c10f95049b1926826908ab/prod.jpg?format=auto&f=1024x0,vetements-femmes
1308e3fb-f903-4271-9038-6486d4032019,Pantalon de jogging running respirant femme - kiprun run 500 dry noir,KALENJI,"199,00 MAD",3695.0,https://www.decathlon.ma/p/302715-126415-pantalon-de-jogging-running-respirant-femme-kiprun-run-500-dry-noir.html,https://contents.mediadecathlon.com/p2789264/1cr1/k$b66e7a3e97ddbd9628f59a2bc17702a6/prod.jpg?format=auto&f=1024x0,vetements-femmes
ad028939-9678-4d57-91c4-9cfcf061902c,Legging fitness long coton extensible femme - Fit+ noir,DOMYOS,"129,00 MAD",3461.0,https://www.decathlon.ma/p/303029-34802-legging-fitness-long-coton-extensible-femme-fit-noir.html,https://contents.mediadecathlon.com/p2632498/1cr1/k$565adf5cf21b4ce780d5ecb30564bfcd/prod.jpg?format=auto&f=1024x0,vetements-femmes
de35797a-ab88-45ff-b39b-c779314b0f7d,Legging fitness long coton extensible bas resserable femme - Fit+ noir,DOMYOS,"149,00 MAD",5238.0,https://www.decathlon.ma/p/303813-63362-legging-fitness-long-coton-extensible-bas-resserable-femme-fit-noir.html,https://contents.mediadecathlon.com/p2632552/1cr1/k$553cc1abbfade59a3cb304def5aae810/prod.jpg?format=auto&f=1024x0,vetements-femmes
da702896-c433-4531-8b2d-4608fd7e9754,"T-shirt col V fitness en coton femme, noir",DOMYOS,"69,00 MAD",2797.0,https://www.decathlon.ma/p/338648-113976-t-shirt-col-v-fitness-en-coton-femme-noir.html,https://contents.mediadecathlon.com/p2730768/1cr1/k$0bcffd0461bc1ed6e330b89c2dfc2b38/prod.jpg?format=auto&f=1024x0,vetements-femmes
ca289765-6194-4081-9ee2-8166d21f7644,Collants de danse classique avec pieds Fille - Rose,DOMYOS,"99,00 MAD",1167.0,https://www.decathlon.ma/p/329582-57700-collants-de-danse-classique-avec-pieds-fille-rose.html,https://contents.mediadecathlon.com/p2861960/1cr1/k$b658aafc291b1b9ca16499ed8d7c89b1/prod.jpg?format=auto&f=1024x0,vetements-femmes
74371db0-8708-4d9e-9d45-eff0b6e74ad7,Legging fitness long coton extensible femme - Fit+ gris,DOMYOS,"149,00 MAD",3461.0,https://www.decathlon.ma/p/303029-34800-legging-fitness-long-coton-extensible-femme-fit-gris.html,https://contents.mediadecathlon.com/p1793564/1cr1/k$af809358808023047d158cf24bdf2a7d/prod.jpg?format=auto&f=1024x0,vetements-femmes
c60f4c8a-ad0c-4e49-b603-873b85989f58,"T shirt crop top femme, Elementals, rose",DECATHLON,"99,00 MAD",38.0,https://www.decathlon.ma/p/360641-138315-t-shirt-crop-top-femme-elementals-rose.html,https://contents.mediadecathlon.com/p2932285/1cr1/k$ea4e172fafc648a6c0fb369fc854c82b/prod.jpg?format=auto&f=1024x0,vetements-femmes
a6913d17-fc70-4e29-a3b3-272517e71fbb,"Legging fitness avec poche téléphone femme, noir et noir fumé",DOMYOS,"119,00 MAD",6159.0,https://www.decathlon.ma/p/330283-113380-legging-fitness-avec-poche-telephone-femme-noir-et-noir-fume.html,https://contents.mediadecathlon.com/p2629347/1cr1/k$13bd3760183c27cc7ba27d2c697fdd3a/prod.jpg?format=auto&f=1024x0,vetements-femmes
d0ee8a05-7a93-4014-b42f-3a58a0bf1ecb,"short de fitness court et léger, imprimé bleu léopard bande bleu ciel",DOMYOS,"99,00 MAD",645.0,https://www.decathlon.ma/p/352902-131754-short-de-fitness-court-et-leger-imprime-bleu-leopard-bande-bleu-ciel.html,https://contents.mediadecathlon.com/p2828356/1cr1/k$6ba960e2a9ca297b309e68f91ca23b6a/prod.jpg?format=auto&f=1024x0,vetements-femmes
6fdc5b02-c1ff-4f66-b6ea-8d9c7cc5c537,"short de fitness court et léger,  marine bande bleu turquoise",DOMYOS,"49,00 MAD",645.0,https://www.decathlon.ma/p/352902-136815-short-de-fitness-court-et-leger-marine-bande-bleu-turquoise.html,https://contents.mediadecathlon.com/p2828350/1cr1/k$b07f21300a3ea03f8bbb530c0c24c55b/prod.jpg?format=auto&f=1024x0,vetements-femmes
201e44bd-0a31-48e1-a002-f6d355d67d98,"Débardeur dos nageur fitness cardio femme, noir",DOMYOS,"59,00 MAD",7420.0,https://www.decathlon.ma/p/345933-129883-debardeur-dos-nageur-fitness-cardio-femme-noir.html,https://contents.mediadecathlon.com/p2731612/1cr1/k$31d8b1da6c82d632273a25b690df186d/prod.jpg?format=auto&f=1024x0,vetements-femmes
6c20d76d-f2f0-48db-9dec-50814b533a99,"Débardeur côtelé femme, Elementals, blanc",DECATHLON,"99,00 MAD",29.0,https://www.decathlon.ma/p/360578-128288-debardeur-cotele-femme-elementals-blanc.html,https://contents.mediadecathlon.com/p2837280/1cr1/k$84982e5396efe19ce0465a2545d288e0/prod.jpg?format=auto&f=1024x0,vetements-femmes
cc991e63-5a04-4876-8ded-48149fbec683,"Pantalon de fitness respirant regular homme, bleu marine",DOMYOS,"179,00 MAD",13026.0,https://www.decathlon.ma/p/312019-44017-pantalon-de-fitness-respirant-regular-homme-bleu-marine.html,https://contents.mediadecathlon.com/p2572916/1cr1/k$fde97c8566306fdb2c872e3514888b47/prod.jpg?format=auto&f=1024x0,vetements-hommes
3b6043e6-c10f-4508-a973-46d1eb0803ee,"Pantalon de fitness essential respirant regular homme, noir",DOMYOS,"179,00 MAD",13026.0,https://www.decathlon.ma/p/312019-38207-pantalon-de-fitness-essential-respirant-regular-homme-noir.html,https://contents.mediadecathlon.com/p2732073/1cr1/k$f3a7d72dd90b79dd6a400ab9d1b59250/prod.jpg?format=auto&f=1024x0,vetements-hommes
a2ce6d71-cad5-4aeb-9f25-638675fc17f0,T-shirt de fitness essentiel respirant col rond homme - gris chiné,DOMYOS,"59,00 MAD",10721.0,https://www.decathlon.ma/p/302873-38164-t-shirt-de-fitness-essentiel-respirant-col-rond-homme-gris-chine.html,https://contents.mediadecathlon.com/p2273811/1cr1/k$9a3de96fa1c9b43a156ba43ea3e5958c/prod.jpg?format=auto&f=1024x0,vetements-hommes
242c5237-40e9-46f0-9004-341590644624,T-shirt de running respirant Homme - KIPRUN 100 Dry Noir,DECATHLON,"69,00 MAD",24654.0,https://www.decathlon.ma/p/165437-24422-t-shirt-de-running-respirant-homme-kiprun-100-dry-noir.html,https://contents.mediadecathlon.com/p2788391/1cr1/k$ad0ddad8b73ae33aa4ebd7d4b1b8f89e/prod.jpg?format=auto&f=1024x0,vetements-hommes
427201c6-e618-4114-846b-573c68341649,PANTALON DE FITNESS COLLECTION RESPIRANT HOMME - NOIR,DOMYOS,"199,00 MAD",7514.0,https://www.decathlon.ma/p/337323-107471-pantalon-de-fitness-collection-respirant-homme-noir.html,https://contents.mediadecathlon.com/p2732127/1cr1/k$3cfd54bfefcf5be7e593d3b09450fdde/prod.jpg?format=auto&f=1024x0,vetements-hommes
c5da8798-8032-42ea-9fa9-d2150efec0f2,T-shirt de fitness essentiel respirant col rond homme - bleu chiné,DOMYOS,"59,00 MAD",10721.0,https://www.decathlon.ma/p/302873-38176-t-shirt-de-fitness-essentiel-respirant-col-rond-homme-bleu-chine.html,https://contents.mediadecathlon.com/p2732110/1cr1/k$750a859d72779eca758765e0ba577baa/prod.jpg?format=auto&f=1024x0,vetements-hommes
41a0036d-293d-46c2-803f-067a0b215f23,"Short de fitness avec poches zippées, noir fumé",DOMYOS,"129,00 MAD",22662.0,https://www.decathlon.ma/p/305836-102880-short-de-fitness-avec-poches-zippees-noir-fume.html,https://contents.mediadecathlon.com/p2732094/1cr1/k$70a5265571eb10509854ccebade8029d/prod.jpg?format=auto&f=1024x0,vetements-hommes
568d2a57-3fb2-405b-b7ca-8ebf7c65ed20,"Short de cross training respirant et léger, Celliant gris",DOMYOS,"149,00 MAD",477.0,https://www.decathlon.ma/p/341655-108077-short-de-cross-training-respirant-et-leger-celliant-gris.html,https://contents.mediadecathlon.com/p2630639/1cr1/k$14a45d8857dd6f8fb756bccfceb97a26/prod.jpg?format=auto&f=1024x0,vetements-hommes
d598f2ff-9287-4377-9e4a-c5419fe3d522,Short de running homme - kiprun run 500 dry noir,KIPRUN,"69,00 MAD",11679.0,https://www.decathlon.ma/p/333374-132991-short-de-running-homme-kiprun-run-500-dry-noir.html,https://contents.mediadecathlon.com/p2157161/1cr1/k$bc0a6403566c22eec96428231f51d645/prod.jpg?format=auto&f=1024x0,vetements-hommes
25cc7412-d4fd-4c70-84e1-9227997d4616,Veste imperméable de voile - veste de pluie coupe vent sailing 100 bleu marine,DECATHLON,"299,00 MAD",6439.0,https://www.decathlon.ma/p/169764-118418-veste-impermeable-de-voile-veste-de-pluie-coupe-vent-sailing-100-bleu-marine.html,https://contents.mediadecathlon.com/p2930370/1cr1/k$3627d754064f59263ee3c5e4096b370b/prod.jpg?format=auto&f=1024x0,vetements-hommes
a0853ade-2e5c-4937-8b45-2cae8b08337f,T-shirt de running respirant Homme - KIPRUN 100 Dry Blanc,DECATHLON,"69,00 MAD",24654.0,https://www.decathlon.ma/p/165437-53714-t-shirt-de-running-respirant-homme-kiprun-100-dry-blanc.html,https://contents.mediadecathlon.com/p2788382/1cr1/k$789c4bb9b59c1b8fc021031781cf6909/prod.jpg?format=auto&f=1024x0,vetements-hommes
6d530170-9875-48f9-bb2a-d1a702e6e604,"Pantalon de randonnée homme, NH500 Regular gris",QUECHUA,"299,00 MAD",6798.0,https://www.decathlon.ma/p/327102-40904-pantalon-de-randonnee-homme-nh500-regular-gris.html,https://contents.mediadecathlon.com/p2582568/1cr1/k$2ff667bde6a86148532551935c5acbd3/prod.jpg?format=auto&f=1024x0,vetements-hommes
